model,component,epoch,start_epoch_time,end_epoch_time,train_loss,val_loss
20250703155645_t1_lstm.pt,main,1,2025-07-03 15:56:46,2025-07-03 15:56:46,0.2272588508716528,0.04531972110271454
20250703155645_t1_lstm.pt,main,2,2025-07-03 15:56:46,2025-07-03 15:56:46,0.22590479889641638,0.045342620462179184
20250703155645_t1_lstm.pt,main,3,2025-07-03 15:56:46,2025-07-03 15:56:46,0.22583610523438108,0.045359499752521515
20250703155645_t1_lstm.pt,main,4,2025-07-03 15:56:46,2025-07-03 15:56:46,0.2255029265863308,0.04537287354469299
20250703155645_t1_lstm.pt,main,5,2025-07-03 15:56:46,2025-07-03 15:56:46,0.2260597543871921,0.04538992419838905
20250703155646_t1_linear_regression.pt,main,1,2025-07-03 15:56:46,2025-07-03 15:56:46,0.249142568655636,0.12017998099327087
20250703155646_t1_linear_regression.pt,main,2,2025-07-03 15:56:46,2025-07-03 15:56:46,0.24809928061305614,0.1202334463596344
20250703155646_t1_linear_regression.pt,main,3,2025-07-03 15:56:46,2025-07-03 15:56:46,0.24706910148910854,0.12028174102306366
20250703155646_t1_linear_regression.pt,main,4,2025-07-03 15:56:46,2025-07-03 15:56:46,0.24604432613089464,0.12032680958509445
20250703155646_t1_linear_regression.pt,main,5,2025-07-03 15:56:46,2025-07-03 15:56:46,0.24502062788908033,0.12036975473165512
20250703155646_t1_lstm.pt,main,1,2025-07-03 15:56:46,2025-07-03 15:56:46,0.17684738411419634,0.12066338956356049
20250703155646_t1_lstm.pt,main,2,2025-07-03 15:56:46,2025-07-03 15:56:46,0.17495441687279853,0.12169042229652405
20250703155646_t1_lstm.pt,main,3,2025-07-03 15:56:46,2025-07-03 15:56:46,0.17522126919981362,0.12244832515716553
20250703155646_t1_lstm.pt,main,4,2025-07-03 15:56:46,2025-07-03 15:56:46,0.1735340211270512,0.12311886996030807
20250703155646_t1_lstm.pt,main,5,2025-07-03 15:56:46,2025-07-03 15:56:46,0.17342087946076323,0.12370464205741882
20250703155646_t1_linear_regression.pt,main,1,2025-07-03 15:56:47,2025-07-03 15:56:47,0.26254655036373414,0.17327918112277985
20250703155646_t1_linear_regression.pt,main,2,2025-07-03 15:56:47,2025-07-03 15:56:47,0.19047629193983215,0.12919428944587708
20250703155646_t1_linear_regression.pt,main,3,2025-07-03 15:56:47,2025-07-03 15:56:47,0.15532613102940546,0.10500306636095047
20250703155646_t1_linear_regression.pt,main,4,2025-07-03 15:56:47,2025-07-03 15:56:47,0.13733697101689768,0.09151650965213776
20250703155646_t1_linear_regression.pt,main,5,2025-07-03 15:56:47,2025-07-03 15:56:47,0.12732913433641627,0.08608222752809525
20250703155647_t1_lstm.pt,main,1,2025-07-03 15:56:47,2025-07-03 15:56:47,0.25764899664167046,0.15178793668746948
20250703155647_t1_lstm.pt,main,2,2025-07-03 15:56:47,2025-07-03 15:56:47,0.19403695071089094,0.1159084215760231
20250703155647_t1_lstm.pt,main,3,2025-07-03 15:56:47,2025-07-03 15:56:47,0.1624446957655575,0.11334024369716644
20250703155647_t1_lstm.pt,main,4,2025-07-03 15:56:47,2025-07-03 15:56:47,0.1500039113604504,0.1059277355670929
20250703155647_t1_lstm.pt,main,5,2025-07-03 15:56:47,2025-07-03 15:56:47,0.14326296729454097,0.105833038687706
20250703155647_t1_linear_regression.pt,main,1,2025-07-03 15:56:47,2025-07-03 15:56:47,0.22114053169886272,0.2540331184864044
20250703155647_t1_linear_regression.pt,main,2,2025-07-03 15:56:47,2025-07-03 15:56:47,0.2210208033737929,0.2538997530937195
20250703155647_t1_linear_regression.pt,main,3,2025-07-03 15:56:47,2025-07-03 15:56:47,0.22090130050977072,0.2537664771080017
20250703155647_t1_linear_regression.pt,main,4,2025-07-03 15:56:47,2025-07-03 15:56:47,0.22078184787777888,0.25363320112228394
20250703155647_t1_linear_regression.pt,main,5,2025-07-03 15:56:47,2025-07-03 15:56:47,0.22066240677799004,0.2535000145435333
20250703155647_t1_lstm.pt,main,1,2025-07-03 15:56:47,2025-07-03 15:56:47,0.3630958910437598,0.4863772988319397
20250703155647_t1_lstm.pt,main,2,2025-07-03 15:56:47,2025-07-03 15:56:47,0.3625502147536347,0.4862566590309143
20250703155647_t1_lstm.pt,main,3,2025-07-03 15:56:47,2025-07-03 15:56:47,0.36589034648909086,0.48614054918289185
20250703155647_t1_lstm.pt,main,4,2025-07-03 15:56:47,2025-07-03 15:56:47,0.36684617624766586,0.48602330684661865
20250703155647_t1_lstm.pt,main,5,2025-07-03 15:56:47,2025-07-03 15:56:47,0.3631961459698884,0.4859050512313843
20250703155648_t1_linear_regression.pt,main,1,2025-07-03 15:56:48,2025-07-03 15:56:48,0.576442387326354,0.9672934412956238
20250703155648_t1_linear_regression.pt,main,2,2025-07-03 15:56:48,2025-07-03 15:56:48,0.5762767314527579,0.9670408368110657
20250703155648_t1_linear_regression.pt,main,3,2025-07-03 15:56:48,2025-07-03 15:56:48,0.5761141678336349,0.9667659401893616
20250703155648_t1_linear_regression.pt,main,4,2025-07-03 15:56:48,2025-07-03 15:56:48,0.5759379237986071,0.9664726257324219
20250703155648_t1_linear_regression.pt,main,5,2025-07-03 15:56:48,2025-07-03 15:56:48,0.5757507444194658,0.9661657810211182
20250703155648_t1_lstm.pt,main,1,2025-07-03 15:56:48,2025-07-03 15:56:48,0.358256205868491,0.6799561977386475
20250703155648_t1_lstm.pt,main,2,2025-07-03 15:56:48,2025-07-03 15:56:48,0.3562418196553969,0.6797508597373962
20250703155648_t1_lstm.pt,main,3,2025-07-03 15:56:48,2025-07-03 15:56:48,0.3594225253610366,0.6795461773872375
20250703155648_t1_lstm.pt,main,4,2025-07-03 15:56:48,2025-07-03 15:56:48,0.3596913338282484,0.6793414950370789
20250703155648_t1_lstm.pt,main,5,2025-07-03 15:56:48,2025-07-03 15:56:48,0.3576833712134714,0.6791373491287231
20250703155648_t1_linear_regression.pt,main,1,2025-07-03 15:56:48,2025-07-03 15:56:48,0.2562431100485981,0.11712826043367386
20250703155648_t1_linear_regression.pt,main,2,2025-07-03 15:56:48,2025-07-03 15:56:48,0.25458089657451793,0.11626851558685303
20250703155648_t1_linear_regression.pt,main,3,2025-07-03 15:56:48,2025-07-03 15:56:48,0.2527477587046831,0.11533141881227493
20250703155648_t1_linear_regression.pt,main,4,2025-07-03 15:56:48,2025-07-03 15:56:48,0.2507978260949038,0.11435917764902115
20250703155648_t1_linear_regression.pt,main,5,2025-07-03 15:56:48,2025-07-03 15:56:48,0.2487847860308661,0.11336848139762878
20250703155648_t1_lstm.pt,main,1,2025-07-03 15:56:48,2025-07-03 15:56:48,0.23784411946932474,0.07798124104738235
20250703155648_t1_lstm.pt,main,2,2025-07-03 15:56:48,2025-07-03 15:56:48,0.2191713557727095,0.06939202547073364
20250703155648_t1_lstm.pt,main,3,2025-07-03 15:56:48,2025-07-03 15:56:48,0.20107518533865612,0.06155884638428688
20250703155648_t1_lstm.pt,main,4,2025-07-03 15:56:48,2025-07-03 15:56:48,0.17386973396591518,0.08786256611347198
20250703155648_t1_lstm.pt,main,5,2025-07-03 15:56:48,2025-07-03 15:56:48,0.1426251136738321,0.13105672597885132
20250703155649_t1_linear_regression.pt,main,1,2025-07-03 15:56:49,2025-07-03 15:56:49,0.3723566319631494,0.1868434101343155
20250703155649_t1_linear_regression.pt,main,2,2025-07-03 15:56:49,2025-07-03 15:56:49,0.31006856966709745,0.17628677189350128
20250703155649_t1_linear_regression.pt,main,3,2025-07-03 15:56:49,2025-07-03 15:56:49,0.265800268408181,0.1642019897699356
20250703155649_t1_linear_regression.pt,main,4,2025-07-03 15:56:49,2025-07-03 15:56:49,0.22735782680304154,0.14997313916683197
20250703155649_t1_linear_regression.pt,main,5,2025-07-03 15:56:49,2025-07-03 15:56:49,0.19499740255051765,0.1362057775259018
20250703155649_t1_lstm.pt,main,1,2025-07-03 15:56:49,2025-07-03 15:56:49,0.3309879584588866,0.21121929585933685
20250703155649_t1_lstm.pt,main,2,2025-07-03 15:56:49,2025-07-03 15:56:49,0.33107007405032285,0.21085995435714722
20250703155649_t1_lstm.pt,main,3,2025-07-03 15:56:49,2025-07-03 15:56:49,0.3296087823916173,0.21048623323440552
20250703155649_t1_lstm.pt,main,4,2025-07-03 15:56:49,2025-07-03 15:56:49,0.32973442881003673,0.2100921869277954
20250703155649_t1_lstm.pt,main,5,2025-07-03 15:56:49,2025-07-03 15:56:49,0.3288620268089184,0.20969192683696747
